ProductID,ProductName,ShadowOf,ProductType,AggregateQty,SitePrice,AverageCost,QtySold30,QtySold60,QtySold90,QtySoldYTD,LocationNotes,PURCHASEGROUP,DEPARTMENT,BASEITEM,DEPOP,BUILDITEM,BRAND,MODELNUMBER,IDENTIFIER,ItemNotes,PORTS,PARTS,BOXNOTES,BUILDERRAM,CACHE,INTERFACE,TRANSFERRATE,MEMORYSIZE,CPUBRAND,SOCKET,MAXCPUS,RAMRANK,DIMMSLOTS,DIMMSPERCHANNEL,VARIATIONS,PRICINGNOTES,CORES,FORM,FSB,HYPERTHREADING,INTRAY,MEMORYCHANNELS,MICROCENTERSKU,ONBOARDGPU,SCREENSIZE,PURCHASINGNOTES,RAMTYPE,RANK,REFRESHRATE,SCALABILITY,SCRAPVALUE,WATTS,DESTINATION,SPEED,InventoryLowStockNotice,InventoryHighStockNotice,OnOrder
CTK 100795,IBM EXPANSION ADAPTOR 46M0997 6X INTERNAL SAS PORTS RAID CARD,,Raid Card,0,8,3.64,0,10,10,10,CP-01-07,,Card,TRUE,FALSE,FALSE,IBM,,46M0997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
CTK 100796,IBM N/A 09N3609 HIGH PROFILE PCI/NIC CARD,,NIC Card,0,35,0,0,0,0,0,,360,Card,TRUE,FALSE,FALSE,IBM,,09N3609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100798,IBM N/A 46K7971 Quad Port PCI/NIC CARD,,NIC Card,0,12,0,0,0,0,0,,,Card,TRUE,FALSE,FALSE,IBM,,46K7971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100799,IBM N/A 80P6416 HIGH PROFILE PCI/NIC CARD,,NIC Card,0,11,3.96,0,0,0,0,CP-03-12(0),,Card,TRUE,FALSE,FALSE,IBM,,80P6416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,0
CTK 100801,IBM N/A 03N5297 HIGH PROFILE DUAL PORT PCI/NIC CARD,,NIC Card,0,4,0,0,0,0,0,,,Card,TRUE,FALSE,FALSE,IBM,,03N5297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100804,IBM ULTRA 320 13N2197 128MB w/ Battery RAID CARD,,Raid Card,0,13,0,0,0,0,0,,,Card,TRUE,FALSE,FALSE,IBM,,13N2197,,w/ Battery,,,,128MB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100806,"IBM QUADRO K2000 03T8310 DVI, Dual Display Port 2GB Build Item GRAPHIC CARD",,Graphics Card,0,100,25.93,0,0,0,0,BUILD BOX 04(0),K2000,Card,TRUE,FALSE,FALSE,IBM,,03T8310,,,,,,,,,2GB,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100810,HP QUADRO NVS 440 390423-001 Dual DMS-59 256MB GRAPHIC CARD,,Graphics Card,0,20,6.5,0,0,0,0,CP-03-25,NVS440,Card,TRUE,FALSE,FALSE,HP,,390423-001,,,,,,,,,256MB,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100811,"IBM 8708E 43W4297 w/ Bracket, No battery RAID CARD",,Raid Card,0,0.01,0.1,0,0,0,0,BOX 123,,Card,TRUE,FALSE,FALSE,IBM,,43W4297,,,"w/ Bracket, No battery",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,0
CTK 100812,IBM LP10000 03N6441 HIGH PROFILE PCI/NIC CARD,,NIC Card,0,0,108.75,0,0,0,0,,P1000,Card,TRUE,FALSE,FALSE,IBM,,03N6441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100813,HP E500 443999-001 HIGH PROFILE 256MB RAID CARD,,Raid Card,0,15,0,0,0,0,0,,,Card,TRUE,FALSE,FALSE,HP,,443999-001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100814,IBM I340-T2 49Y4232 HIGH PROFILE DUAL PORT PCI/NIC CARD,,NIC Card,1,14.99,6.36,4,5,5,5,ws box 27,49Y4232,Card,TRUE,FALSE,FALSE,IBM,,49Y4232,,2X RJ-45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
CTK 100816,"IBM M5014 46M0918 NO BRACKET No Bracket, No Battery RAID CARD",,Raid Card,0,12,0,0,0,0,1,CP-02-20(2),M5014,Card,TRUE,FALSE,FALSE,IBM,,46M0918,,"No Bracket, No Battery",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100817,IBM M5014 46M0918 HIGH PROFILE W/O BATTERY RAID CARD,,Raid Card,0,15,0,0,0,0,0,,M5014,Card,TRUE,FALSE,FALSE,IBM,,46M0918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100818,IBM NETXTREME II 49Y7947 HIGH PROFILE PCI/NIC CARD,,NIC Card,0,9,0,0,0,0,0,CP-03-03(0),,Card,TRUE,FALSE,FALSE,IBM,,49Y7947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100819,IBM NVS 300 03T6725 HIGH PROFILE GRAPHIC CARD,,Graphics Card,5,7.99,2.5,1,1,1,1,,NVS300,Card,TRUE,FALSE,FALSE,IBM,,03T6725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100822,IBM N/A 43V7415 BUILDS,,NIC Card,0,5,0,0,0,0,0,,,Card,TRUE,FALSE,FALSE,IBM,,43V7415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100823,IBM QUADRO 600 03T8009 HIGH PROFILE DISPLAY PORT & DVI 1GB Build Item GRAPHIC CARD,,Graphics Card,0,20,5.89,0,0,0,1,BUILD BOX 01(0),Quadro 600,Card,TRUE,FALSE,FALSE,IBM,,03T8009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100824,IBM NVS 310 03T6745 HIGH PROFILE GRAPHIC CARD,,Graphics Card,0,19,0.13,0,0,0,0,,NVS310,Card,TRUE,FALSE,FALSE,IBM,,03T6745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100825,IBM RS6000 03N5444 Quad Port PCI/NIC CARD,,NIC Card,0,7.99,2.88,0,0,0,0,CP-03-21(0),,Card,TRUE,FALSE,FALSE,IBM,,03N5444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100826,"IBM M5014 46M0918 w/ Battery 46C9039, No Bracket RAID CARD",,Raid Card,0,14.99,0,0,0,0,2,CP-01-18,M5014,Card,TRUE,FALSE,FALSE,IBM,,46M0918,,"w/ Battery 46C9039, No Bracket",,,,,PCI-E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0
CTK 100830,"IBM M5015 46M0851 No Bracket, w/ Battery RAID CARD",,Raid Card,0,13.94,0,0,0,4,37,Box 039,M5015,Card,TRUE,FALSE,FALSE,IBM,,46M0851,,,"No Bracket, w/ Battery",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0
CTK 100831,IBM M5015 46M0851 HIGH PROFILE NO BATTERY RAID CARD,,Raid Card,0,30,0.01,0,0,0,0,CP-03-25,M5015,Card,TRUE,FALSE,FALSE,IBM,,46M0851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
CTK 100833,IBM CONNECTX-2 81Y1541 LOW PROFILE 0 of 0 SFP PCI/NIC CARD,,NIC Card,0,45,0,0,0,0,0,,CONNECTX-2,Card,TRUE,FALSE,FALSE,IBM,,81Y1541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100834,IBM I340-T2 49Y4232 LOW PROFILE PCI/NIC CARD,,NIC Card,0,9.99,7,0,0,0,0,WS BOX 59,49Y4232,Card,TRUE,FALSE,FALSE,IBM,,49Y4232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100836,IBM SERVER RAID 4MX 06P5737 w/ Battery MISC,,Raid Card,0,9.99,0,0,0,0,0,,Misc,Card,TRUE,FALSE,FALSE,IBM,,06P5737,,w/ Battery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100841,IBM QUADRO NVS 450 64Y9895 4X DISPLAY PORTS,,Graphics Card,1,20,7.33,0,0,0,0,CP-02-25(0),NVS450,Card,TRUE,FALSE,FALSE,IBM,,64Y9895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100842,IBM NETXTREME II 49Y7947 LOW PROFILE PCI/NIC CARD,,NIC Card,4,2.49,0,0,0,0,0,WS BOX 10,,Card,TRUE,FALSE,FALSE,IBM,,49Y7947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
CTK 100849,IBM QUADRO 400 03T8040 HIGH PROFILE GRAPHIC CARD,,Graphics Card,1,12,2.45,0,0,0,0,CP-03-04(0),Quadro 4000,Card,TRUE,FALSE,FALSE,IBM,,03T8040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,0
CTK 100850,IBM SAS9220-8I 46M0861 W/O BRACKET RAID CARD,,Raid Card,0,20,0,0,0,0,0,CP-03-01,,Card,TRUE,FALSE,FALSE,IBM,,46M0861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
CTK 100851,IBM SAS 8880EM2 43W4341 HIGH PROFILE DUAL EXTERNAL SAS PORTS W/O BATTERY RAID CARD,,Raid Card,0,10,3.4,0,0,0,0,CP-03-04(0),,Card,TRUE,FALSE,FALSE,IBM,,43W4341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100853,"IBM M5015 46M0851 No Bracket, No Battery RAID CARD",,Raid Card,0,15,0,0,0,0,0,,M5015,Card,TRUE,FALSE,FALSE,IBM,,46M0851,,"No Bracket, No Battery",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100854,IBM 10/100/1000 BASE-TX 00P6131 HIGH PROFILE PCI/NIC CARD,,NIC Card,0,4,0,0,0,0,0,,1000,Card,TRUE,FALSE,FALSE,IBM,,00P6131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100855,IBM NETXTREME II 49Y4205 HIGH PROFILE DUAL PORT PCI/NIC CARD,,NIC Card,2,2,0,0,0,0,0,WS BOX 09,420,Card,TRUE,FALSE,FALSE,IBM,,49Y4205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
CTK 100857,IBM SAS3082E-R 44E8690 No Bracket RAID CARD,,Raid Card,0,8.99,0.9,0,0,0,0,BOX 118,,Card,TRUE,FALSE,FALSE,IBM,,44E8690,,,No Bracket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,0
CTK 100858,IBM SAS3082E-R 44E8690 HIGH PROFILE BRACKET RAID CARD,,Raid Card,0,9.99,3.6,0,0,0,0,Box 007,,Card,TRUE,FALSE,FALSE,IBM,,44E8690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100859,IBM SAS3445E-R 44E8701 LOW PROFILE RAID CARD,,Raid Card,0,0,0,0,0,0,0,,,Card,TRUE,FALSE,FALSE,IBM,,44E8701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100861,"IBM N/A 31P1334 w/ Bracket, 4 of 4 SFPs PCI/NIC CARD",,NIC Card,0,10,3.28,0,0,0,0,CP-03-07(0),,Card,TRUE,FALSE,FALSE,IBM,,31P1334,,"w/ Bracket, 4 of 4 SFPs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,0
CTK 100864,IBM PRO/1000 GT 73P5109 HIGH PROFILE PCI/NIC CARD,,NIC Card,0,13.99,0,0,0,0,0,,P510,Card,TRUE,FALSE,FALSE,IBM,,73P5109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100865,IBM SAS 8880EM2 43W4341 LOW PROFILE DUAL EXTERNAL SAS PORTS W/ BATTERY RAID CARD,,Raid Card,0,10,0.1,0,0,0,0,CP-03-06(0),,Card,TRUE,FALSE,FALSE,IBM,,43W4341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100866,IBM SAS9220-8I 46M0861 w/ Bracket RAID CARD,,Raid Card,0,30,0,0,0,0,0,CP-01-30,,Card,TRUE,FALSE,FALSE,IBM,,46M0861,,w/ Bracket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
CTK 100872,IBM BR10iL 49Y4737 TOM RAID CARD,,Raid Card,4,0,0,0,0,0,3,BUILD BOX 07,,Card,TRUE,FALSE,FALSE,IBM,,49Y4737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,0
CTK 100873,IBM MR10IE 46C7171 No Battery RAID CARD,,Raid Card,0,1,0,0,0,0,0,CP-03-09,,Card,TRUE,FALSE,FALSE,IBM,,46C7171,,No Battery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,0
CTK 100878,IBM BCM5709C 42C1782 PCI/NIC CARD,,NIC Card,0,13,0,0,0,0,0,,,Card,TRUE,FALSE,FALSE,IBM,,42C1782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100881,IBM 57B3 46K5840 HIGH PROFILE DUAL EXTERNAL SAS PORTS RAID CARD,,Raid Card,0,10.99,0,0,0,0,0,CP-03-08(0),,Card,TRUE,FALSE,FALSE,IBM,,46K5840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100883,IBM QUADRO NVS 315 03T6752 HIGH PROFILE DMS-59 1GB GRAPHIC CARD,,Graphics Card,0,30,0,0,0,0,0,CP-03-08(2),NVS315,Card,TRUE,FALSE,FALSE,IBM,,03T6752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100889,IBM N/A 44E8796 No Bracket RAID CARD,,Raid Card,0,6.5,5.99,0,0,0,0,Box 003,,Card,TRUE,FALSE,FALSE,IBM,,44E8796,,No Bracket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,0
CTK 100896,DELL TESLA K20 6VPGD GRAPHIC CARD,,Graphics Card,0,1000,28,0,0,0,0,CP-02-24,K20,Card,TRUE,FALSE,FALSE,DELL,,6VPGD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100898,INTEL PRO/1000 PT EXPI9400PT HIGH PROFILE PCI/NIC CARD,,NIC Card,0,11,0,0,0,0,0,WS BOX 41,940,Card,TRUE,FALSE,FALSE,INTEL,PRO/1000 PT,EXPI9400PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100902,SUN X4242A 375-3696 LOW PROFILE 0 OF 2 SFP PCI/NIC CARD,,NIC Card,30,17.99,2.53,10,10,10,10,BOX 146,,Card,TRUE,FALSE,FALSE,SUN Oracle,,375-3696,,0 OF 2 SFP'S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,0
CTK 100903,DELL 3276123-A DKF44 PCI/NIC CARD,,NIC Card,0,199,0,0,0,0,0,,,Card,TRUE,FALSE,FALSE,DELL,,DKF44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100908,EMULEX N/A OCE10102-FM-E HIGH PROFILE PCI/NIC CARD,,NIC Card,0,47,0,0,0,0,0,,,Card,TRUE,FALSE,FALSE,EMULEX,N/A,OCE10102-FM-E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100912,SUN ATLS2XGF 7054890 HIGH PROFILE 2 OF 2 SFP'S PCI/NIC CARD,,NIC Card,0,19.99,0,0,0,0,0,,,Card,TRUE,FALSE,FALSE,SUN,,7054890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100918,AMCC 9650SE-8LPML 700-3260-20 LOW PROFILE RAID CARD,,Raid Card,0,4,0,0,0,0,0,,650,Card,TRUE,FALSE,FALSE,AMCC,9650SE-8LPML,700-3260-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100934,QLOGIC QLE2462-CSC 74-6809 HIGH PROFILE PCI/NIC CARD,,NIC Card,0,2,0,0,0,0,0,,,Card,TRUE,FALSE,FALSE,QLOGIC,QLE2462-CSC,74-6809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100936,SOLARFLARE N/A SF329-9021-R5 HIGH PROFILE 0 OF 2 SFP'S PCI/NIC CARD,,NIC Card,0,34.99,0,0,0,0,0,,,Card,TRUE,FALSE,FALSE,SOLARFLARE,N/A,SF329-9021-R5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100940,"DELL N/A YR352 w/ WW126, No Cables BUILDS PCI/NIC CARD",,NIC Card,0,0,0,0,0,0,0,,,Card,TRUE,FALSE,FALSE,DELL,,YR352,,"w/ WW126, No Cables",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100959,LSI LSI7204EP L3-25077-00G HIGH PROFILE 0 OF 2 SFP'S PCI/NIC CARD,,NIC Card,0,10,0,0,0,0,0,,,Card,TRUE,FALSE,FALSE,LSI,LSI7204EP,L3-25077-00G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100960,QLOGIC N/A QLE2464-P-NAP PCI/NIC CARD,,NIC Card,0,9.99,0,0,0,0,0,,,Card,TRUE,FALSE,FALSE,QLOGIC,N/A,QLE2464-P-NAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100966,DIALOGIC TRUFAX 200E 801-028-05 Single Port PCI/NIC CARD,,NIC Card,0,50,0,0,0,0,0,,200E,Card,TRUE,FALSE,FALSE,DIALOGIC,TRUFAX 200E,801-028-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100967,HONEYWELL LCNP4M 51403776-100 Single Port NIC DSUB HD 15 MISC,,NIC Card,0,50,0,0,0,0,0,,5140,Card,TRUE,FALSE,FALSE,HONEYWELL,LCNP4M,51403776-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100970,MARVELL ACCELERATION MODULE HA1CA22640FH RAID CARD,,Raid Card,0,45,0,0,0,0,0,,640,Card,TRUE,FALSE,FALSE,MARVELL,ACCELERATION MODULE,HA1CA22640FH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100972,NAPATECH N/A 60255-03 0 OF 2 SFP'S DUAL PORT NIC PCI/NIC CARD,,NIC Card,0,49,0,0,0,0,0,,,Card,TRUE,FALSE,FALSE,NAPATECH,N/A,60255-03,,0 OF 2 SFP'S DUAL PORT NIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100974,"PNY QUADRO FX4800 VCQFX4800-PCIE-T DVI, Dual Display Port, S-Video 1.5GB Build Item GRAPHIC CARD",,Graphics Card,0,46,7.46,0,0,0,0,CP-03-28,FX4800,Card,TRUE,FALSE,FALSE,PNY,QUADRO FX4800,VCQFX4800-PCIE-T,,,,,,,,,1.5GB,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100982,CAVIUM NETWORKS OCTEONXL CN3860-500-NSP-NIC4-W-M2-G Quad Port 2GB PCI/NIC CARD,,NIC Card,0,30,0,0,0,0,0,,860,Card,TRUE,FALSE,FALSE,CAVIUM NETWORKS,OCTEONXL,CN3860-500-NSP-NIC4-W-M2-G    ,,,,,,,,,2GB,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100984,INTEL N/A EXPX9502AFXSR HIGH PROFILE 2 OF 2 SFP'S PCI/NIC CARD,,NIC Card,0,28,0,0,0,0,0,,,Card,TRUE,FALSE,FALSE,INTEL,N/A,EXPX9502AFXSR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100985,INTEL N/A EXPX9502AFXSR LOW PROFILE 2 OF 2 SFP'S PCI/NIC CARD,,NIC Card,0,34.99,0,0,0,0,0,,950,Card,TRUE,FALSE,FALSE,INTEL,N/A,EXPX9502AFXSR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100993,SUN SGX-SAS6-R-INT-Z 375-3701 LOW PROFILE W/O BATTERY RAID CARD,,Raid Card,0,50,25,0,0,0,0,CP-04-05(0),,Card,TRUE,FALSE,FALSE,SUN,,375-3701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100997,HP SST-4/8P 950357-001 CONTROLLER CARD,,Raid Controller,0,12.99,0,0,0,0,0,,950,Card,TRUE,FALSE,FALSE,HP,,950357-001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100998,MELLANOX N/A MHQH19-XTC HIGH PROFILE SINGLE PORT,,NIC Card,0,23.99,0,0,0,0,0,,,Card,TRUE,FALSE,FALSE,MELLANOX,N/A,MHQH19-XTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100999,SUN N/A 375-3644 LOW PROFILE RAID CARD,,Raid Card,0,35,0,0,0,0,0,,,Card,TRUE,FALSE,FALSE,SUN,,375-3644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 101005,TERARECON VOLUMEPRO 1000 40-0395 LOW PROFILE GRAPHIC CARD,,Graphics Card,0,89.99,0,0,0,0,0,,1000,Card,TRUE,FALSE,FALSE,TERARECON,VOLUMEPRO 1000,40-0395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 101007,LSI N/A LSI7204XP-LC HIGH PROFILE 2 OF 2 SFP'S,,NIC Card,0,8,0,0,0,0,0,,,Card,TRUE,FALSE,FALSE,LSI,N/A,LSI7204XP-LC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 101009,DIALOGIC CPI/400B2 04-1957-001 HIGH PROFILE DUAL PORT PCI/NIC CARD,,NIC Card,0,20,2.4,0,0,0,0,CP-02-18,,Card,TRUE,FALSE,FALSE,DIALOGIC,CPI/400B2,04-1957-001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 101010,LSI 8308ELP L1-01039-05 HIGH PROFILE RAID CARD,,Raid Card,0,26,0,0,0,0,0,,830,Card,TRUE,FALSE,FALSE,LSI,8308ELP,L1-01039-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 101016,LSI LSI7404XP-LC L3-25018-01C Quad Port 4 of 4 SFPs PCI/NIC CARD,,NIC Card,0,1,0,0,0,0,0,,,Card,TRUE,FALSE,FALSE,LSI,LSI7404XP-LC,L3-25018-01C,,4 of 4 SFPs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 101022,ARECA ARC-1260 71-1260D1-0013 PCI/NIC CARD,,NIC Card,0,50,0,0,0,0,0,,,Card,TRUE,FALSE,FALSE,ARECA,ARC-1260,71-1260D1-0013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 101027,SUN QLE2562 371-4325 LOW PROFILE 2 OF 2 SFP'S PCI/NIC CARD,,NIC Card,0,19.99,0,0,0,0,0,CP-01-30(0),QLE2562,Card,TRUE,FALSE,FALSE,SUN,,371-4325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,0
CTK 101032,DIALOGIC N/A D480JCT1T1 Single Port PCI/NIC CARD,,NIC Card,0,10,0,0,0,0,0,,,Card,TRUE,FALSE,FALSE,DIALOGIC,N/A,D480JCT1T1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 101033,STARTECH N/A ST1000SPEX2 HIGH PROFILE SINGLE PORT PCI/NIC CARD,,NIC Card,1,6.99,0,0,0,0,0,,T100,Card,TRUE,FALSE,FALSE,STARTECH,N/A,ST1000SPEX2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 101042,AMCC 9550SXU-8LP 700-3188 HIGH PROFILE RAID CARD,,Raid Card,0,13.99,0,0,0,0,0,,550,Card,TRUE,FALSE,FALSE,AMCC,9550SXU-8LP,700-3188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 101044,IBM SAS9201-8I 45W9122 LOW PROFILE RAID CARD,,Raid Card,0,34.99,0,0,0,0,0,,920,Card,TRUE,FALSE,FALSE,IBM,,45W9122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 101045,"PNY QUADRO K2000D VCQK2000D-T Dual DVI, Mini Display Port BROKEN 2GB GRAPHIC CARD",,Graphics Card,0,40,25.93,0,0,0,0,CP-02-31(0),K2000,Card,TRUE,FALSE,FALSE,PNY,QUADRO K2000D,VCQK2000D-T,,BROKEN,,,,,,,2GB,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99999,0
CTK 101046,PNY QUADRO NVS 450 VCQ450NVS-X16 4x Display port GRAPHIC CARD,,Graphics Card,0,30,17.51,0,0,0,0,CP-04-09,NVS450,Card,TRUE,FALSE,FALSE,PNY,QUADRO NVS 450,VCQ450NVS-X16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
CTK 101057,US ROBOTICS N/A USR802972B-OEM PCI/NIC CARD,,NIC Card,0,10,0,0,0,0,0,,,Card,TRUE,FALSE,FALSE,US ROBOTICS,N/A,USR802972B-OEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 101063,JNI N/A FCE-6460-N PCI/NIC CARD,,NIC Card,0,0,0,0,0,0,0,,,Card,TRUE,FALSE,FALSE,JNI,N/A,FCE-6460-N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 101065,SUN N/A 501-5856 w/ Battery PCI/NIC CARD,,NIC Card,0,9,0,0,0,0,0,,,Card,TRUE,FALSE,FALSE,SUN,,501-5856,,w/ Battery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 101066,SUN SAS9211-8I 375-3640-02 LOW PROFILE Tom RAID CARD,,Raid Card,0,15,0,0,0,0,0,,SAS9211,Card,TRUE,FALSE,FALSE,SUN,,375-3640-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 101068,CHELSIO CC2-S320E-SR 100-1082-00 HIGH PROFILE 0 OF 0 SFP'S PCI/NIC CARD,,NIC Card,0,10,0,0,0,0,0,,,Card,TRUE,FALSE,FALSE,CHELSIO,CC2-S320E-SR,100-1082-00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 101070,EMULEX N/A LP21002-C-E 0 OF 2 SFP'S PCI/NIC CARD,,NIC Card,0,25,10.63,0,0,0,0,CP-03-24(0),,Card,TRUE,FALSE,FALSE,EMULEX,N/A,LP21002-C-E,,0 OF 2 SFP'S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,0
